5.6529e-010,1.9505e-009,1.5068e-009,1.3602e-009,-3.9165e-010,3.5557e-009,-1.6843e-009,4.312e-009,-2.6817e-010,-7.8523e-010,-5.4599e-010,1.0399e-009,-4.9197e-010,1.746e-009,1.9119e-009,4.5551e-009,3.0676e-010,-1.7267e-009,1.1942e-009,-2.0354e-009,1.6496e-009,1.2135e-009,9.6272e-010,2.2573e-010
1.5397e-008,5.3908e-008,4.1383e-008,3.7285e-008,-1.0641e-008,9.7706e-008,-4.6408e-008,1.1806e-007,-7.4299e-009,-2.1629e-008,-1.5285e-008,2.8393e-008,-1.3433e-008,4.7377e-008,5.2633e-008,1.2501e-007,8.4692e-009,-4.7808e-008,3.2963e-008,-5.6315e-008,4.5344e-008,3.4183e-008,2.6727e-008,6.5001e-009
2.0357e-007,7.2458e-007,5.5263e-007,4.9714e-007,-1.4051e-007,1.3039e-006,-6.2098e-007,1.5696e-006,-1.0011e-007,-2.892e-007,-2.081e-007,3.7685e-007,-1.7848e-007,6.2242e-007,7.04e-007,1.6664e-006,1.1363e-007,-6.438e-007,4.4253e-007,-7.5756e-007,6.0559e-007,4.6794e-007,3.6049e-007,9.0998e-008
1.7401e-006,6.3103e-006,4.7806e-006,4.2957e-006,-1.2012e-006,1.1257e-005,-5.3746e-006,1.3496e-005,-8.7429e-007,-2.5002e-006,-1.8361e-006,3.2395e-006,-1.5383e-006,5.2685e-006,6.0947e-006,1.4371e-005,9.8691e-007,-5.618e-006,3.8503e-006,-6.6014e-006,5.2348e-006,4.1473e-006,3.1468e-006,8.2492e-007
1.0806e-005,4.0022e-005,3.0109e-005,2.7037e-005,-7.4711e-006,7.0645e-005,-3.3808e-005,8.4316e-005,-5.565e-006,-1.5704e-005,-1.18e-005,2.0269e-005,-9.6755e-006,3.2242e-005,3.8376e-005,9.0105e-005,6.2369e-006,-3.5711e-005,2.4404e-005,-4.1885e-005,3.2914e-005,2.6745e-005,1.998e-005,5.4408e-006
5.1928e-005,0.00019694,0.00014709,0.00013208,-3.601e-005,0.00034327,-0.0001646,0.00040767,-2.7524e-005,-7.6329e-005,-5.8859e-005,9.834e-005,-4.7366e-005,0.00015166,0.00018722,0.00043743,3.0554e-005,-0.00017619,0.00012007,-0.00020619,0.00016036,0.00013368,9.8299e-005,2.7805e-005
0.00020078,0.00078216,0.00057972,0.00052091,-0.00013984,0.0013428,-0.00064481,0.0015857,-0.00011011,-0.00029851,-0.00023706,0.00038482,-0.000188,0.00056841,0.00073583,0.0017096,0.0001207,-0.00070195,0.00047707,-0.00081928,0.00062962,0.00053871,0.00038973,0.00011446
0.00064098,0.0025741,0.0018925,0.0017032,-0.0004489,0.0043391,-0.0020853,0.005091,-0.00036616,-0.00096397,-0.00079167,0.0012469,-0.00062231,0.0017341,0.0023915,0.0055197,0.00039476,-0.0023193,0.001572,-0.0026983,0.0020451,0.0017966,0.0012783,0.00038942
0.0017198,0.0071502,0.0052114,0.0047028,-0.0012119,0.011786,-0.0056644,0.013724,-0.0010321,-0.002616,-0.0022332,0.0034064,-0.0017537,0.0043496,0.0065432,0.014982,0.0010889,-0.0064753,0.0043767,-0.0075042,0.0055954,0.0050501,0.0035316,0.0011142
0.0039245,0.016981,0.012259,0.011111,-0.0027817,0.027217,-0.013069,0.031407,-0.0025016,-0.0060367,-0.0053915,0.0079464,-0.004274,0.008948,0.015254,0.034592,0.0025665,-0.015482,0.010433,-0.017857,0.013057,0.012116,0.0083221,0.0027117
0.0076732,0.034781,0.024841,0.022664,-0.0054596,0.053766,-0.025771,0.061368,-0.0052685,-0.011928,-0.011242,0.01596,-0.0091182,0.014756,0.030534,0.068404,0.0052153,-0.031998,0.021494,-0.03669,0.0262,0.025019,0.01686,0.0056515
0.012896,0.061772,0.043561,0.040157,-0.0091605,0.09093,-0.043473,0.10236,-0.0097137,-0.020228,-0.020363,0.027723,-0.01719,0.018052,0.052659,0.11612,0.0091877,-0.057533,0.0385,-0.065463,0.04539,0.044672,0.029487,0.010105
0.018609,0.095325,0.066157,0.06201,-0.013033,0.13079,-0.062365,0.14457,-0.015757,-0.029348,-0.032127,0.041685,-0.02884,0.011283,0.078168,0.16872,0.014067,-0.090312,0.060162,-0.10168,0.067909,0.06902,0.044499,0.015441
0.022917,0.12768,0.086702,0.083563,-0.015368,0.15693,-0.074797,0.16887,-0.022546,-0.036018,-0.044139,0.054079,-0.043275,-0.01505,0.099209,0.20761,0.018703,-0.12391,0.082092,-0.1374,0.087328,0.091911,0.057601,0.019901
0.023791,0.1478,0.097079,0.098329,-0.014164,0.14938,-0.071917,0.15319,-0.028466,-0.036401,-0.05262,0.060024,-0.058256,-0.066713,0.10601,0.21127,0.0215,-0.14841,0.097722,-0.16076,0.095405,0.10435,0.062999,0.020956
0.020426,0.14682,0.090997,0.10137,-0.0083216,0.095793,-0.049067,0.085222,-0.031661,-0.028336,-0.054024,0.056142,-0.070486,-0.13842,0.092458,0.16855,0.021191,-0.15474,0.10137,-0.16131,0.086502,0.098658,0.056298,0.016535
0.014263,0.12451,0.068523,0.092964,0.0011443,0.0028325,-0.010813,-0.025719,-0.030915,-0.01337,-0.047196,0.043265,-0.076829,-0.21048,0.0617,0.09089,0.017715,-0.14013,0.092018,-0.13661,0.062161,0.073614,0.037781,0.0065896
0.0085709,0.091627,0.037685,0.079619,0.010901,-0.10131,0.0289,-0.148,-0.026406,0.0032669,-0.034489,0.026965,-0.075996,-0.25479,0.027024,0.012316,0.012546,-0.11069,0.074988,-0.095353,0.032113,0.036837,0.013535,-0.0061956
