1.2155e-010,5.4599e-010,8.1996e-010,9.3571e-010,2.373e-010,3.9165e-010,2.7589e-010,2.2361e-009,2.7203e-010,4.9583e-010,4.7654e-010,1.3023e-009,9.8395e-011,8.9327e-010,1.1827e-009,6.1545e-010,9.6465e-012,6.9262e-010,6.8876e-010,2.7975e-010,-8.296e-011,5.2284e-010,3.492e-010,1.3987e-009
3.3433e-009,1.5342e-008,2.26e-008,2.5884e-008,6.4959e-009,1.1089e-008,7.3576e-009,6.1663e-008,7.6253e-009,1.3841e-008,1.3188e-008,3.6126e-008,2.5647e-009,2.4503e-008,3.2519e-008,1.686e-008,2.0869e-010,1.929e-008,1.9168e-008,7.7691e-009,-2.2964e-009,1.4649e-008,9.6189e-009,3.8726e-008
4.455e-008,2.0963e-007,3.0277e-007,3.4798e-007,8.6458e-008,1.526e-007,9.5539e-008,8.2658e-007,1.0377e-007,1.8764e-007,1.7753e-007,4.8723e-007,3.2133e-008,3.2667e-007,4.346e-007,2.2475e-007,2.0703e-009,2.6105e-007,2.5918e-007,1.0518e-007,-3.0791e-008,1.9935e-007,1.2855e-007,5.2108e-007
3.8306e-007,1.8552e-006,2.6262e-006,3.0292e-006,7.4537e-007,1.36e-006,8.0532e-007,7.1754e-006,9.1328e-007,1.6459e-006,1.5491e-006,4.2563e-006,2.5753e-007,2.8202e-006,3.7608e-006,1.9427e-006,1.2148e-008,2.2869e-006,2.2685e-006,9.2509e-007,-2.6661e-007,1.7554e-006,1.1104e-006,4.5401e-006
2.388e-006,1.1951e-005,1.6577e-005,1.9192e-005,4.6777e-006,8.8256e-006,4.9565e-006,4.5337e-005,5.8396e-006,1.0498e-005,9.8496e-006,2.7065e-005,1.4824e-006,1.772e-005,2.3684e-005,1.2241e-005,4.4159e-008,1.4578e-005,1.4446e-005,5.9448e-006,-1.6768e-006,1.124e-005,6.9663e-006,2.8791e-005
1.1496e-005,5.97e-005,8.1113e-005,9.4301e-005,2.2765e-005,4.4445e-005,2.3753e-005,0.00022215,2.8893e-005,5.188e-005,4.863e-005,0.00013345,6.526e-006,8.6343e-005,0.00011564,5.9938e-005,8.4311e-008,7.2049e-005,7.1314e-005,2.9755e-005,-8.1709e-006,5.5751e-005,3.3818e-005,0.00014159
4.4429e-005,0.00024053,0.00032002,0.00037389,8.9356e-005,0.00018074,9.2285e-005,0.000878,0.000115,0.00020662,0.00019398,0.00053069,2.2869e-005,0.00033939,0.00045535,0.00023731,-4.3017e-008,0.00028722,0.00028391,0.00012074,-3.2129e-005,0.00022279,0.00013213,0.00056181
0.00014144,0.00080242,0.0010451,0.0012286,0.00029039,0.00060976,0.00029877,0.002874,0.00037785,0.00068093,0.000642,0.001747,6.5711e-005,0.0011051,0.0014845,0.00078054,-7.4369e-007,0.00094841,0.00093605,0.00040821,-0.00010485,0.00073644,0.00042661,0.0018469
0.00037734,0.0022573,0.0028769,0.0034103,0.00079559,0.0017392,0.00082191,0.0079352,0.0010429,0.0018917,0.001796,0.0048471,0.00015908,0.0030366,0.0040809,0.0021738,-1.4541e-006,0.0026427,0.0026034,0.0011724,-0.00028982,0.0020508,0.0011596,0.0051255
0.00085337,0.0054233,0.0067609,0.0081069,0.0018606,0.0042515,0.0019485,0.018719,0.0024469,0.0044883,0.0043033,0.011475,0.00033489,0.0071333,0.0095803,0.0051974,4.8764e-006,0.0062961,0.0061887,0.0029017,-0.00068894,0.0048736,0.002689,0.012168
0.0016465,0.011224,0.013679,0.016673,0.0037442,0.0089935,0.0040217,0.038049,0.0049156,0.0091786,0.008911,0.023363,0.00063938,0.014455,0.01937,0.010775,4.4689e-005,0.012941,0.012685,0.0062544,-0.0014244,0.0099708,0.0053698,0.024941
0.0027158,0.020111,0.023941,0.029887,0.0065087,0.016568,0.0072773,0.066967,0.0084812,0.016273,0.016038,0.041053,0.0011632,0.025408,0.033888,0.019503,0.00017956,0.023075,0.022537,0.011833,-0.0025821,0.017658,0.0092936,0.044414
0.003818,0.031246,0.036298,0.046953,0.009769,0.026668,0.011597,0.10217,0.012553,0.025091,0.025154,0.062208,0.0020895,0.038827,0.051366,0.030957,0.00050277,0.035763,0.034758,0.019758,-0.0041247,0.027135,0.013995,0.068947
0.0045384,0.042019,0.047559,0.064926,0.01258,0.037514,0.01632,0.13468,0.015839,0.033665,0.034377,0.080743,0.0036908,0.051531,0.067255,0.043182,0.0010819,0.048088,0.046401,0.029228,-0.0058161,0.036168,0.01837,0.093399
0.0045065,0.048621,0.053477,0.079359,0.013681,0.045978,0.020319,0.152,0.016816,0.039259,0.04083,0.088307,0.0061602,0.059115,0.075451,0.052967,0.0018364,0.055697,0.053113,0.038401,-0.0072265,0.041683,0.021011,0.11034
0.0037263,0.047932,0.05097,0.086295,0.01213,0.048772,0.022469,0.1441,0.014697,0.039756,0.041993,0.078508,0.0092501,0.058096,0.071424,0.057151,0.0024189,0.054715,0.051036,0.044918,-0.0078635,0.041355,0.020901,0.11368
0.0027692,0.039827,0.04046,0.084545,0.0080133,0.044364,0.022335,0.11047,0.010276,0.035193,0.037432,0.051858,0.01195,0.048326,0.055625,0.054486,0.0022503,0.044193,0.039229,0.046995,-0.0074003,0.035314,0.018006,0.10288
0.0025559,0.028136,0.026445,0.076537,0.0026837,0.03445,0.020635,0.062914,0.0057948,0.028215,0.029624,0.017623,0.01265,0.033837,0.034493,0.046845,0.00083099,0.02741,0.020981,0.044568,-0.0058718,0.026594,0.0133,0.084692
0.0037136,0.018913,0.01523,0.066758,-0.0018249,0.023664,0.01898,0.020446,0.0035413,0.022719,0.022836,-0.010192,0.010065,0.02096,0.017425,0.038653,-0.0017638,0.010685,0.002708,0.039667,-0.0036714,0.019522,0.0081316,0.069948
0.0059012,0.016599,0.010942,0.058739,-0.0039809,0.017151,0.018879,-0.0016748,0.0040216,0.021349,0.020398,-0.021354,0.0044886,0.014535,0.011076,0.034511,-0.0045791,3.7347e-006,-0.0092939,0.035559,-0.0012925,0.016879,0.0034561,0.066902
0.007704,0.020699,0.012737,0.052934,-0.0037283,0.01732,0.020599,-0.0014904,0.0052626,0.023642,0.022309,-0.016721,-0.0016847,0.014849,0.015007,0.036424,-0.0060831,-0.0023989,-0.012244,0.03498,0.0010156,0.017938,-0.00037077,0.075542
0.0073958,0.025829,0.015594,0.047326,-0.0024625,0.022076,0.022824,0.0090237,0.004185,0.0264,0.025289,-0.0083128,-0.005072,0.01776,0.022275,0.042596,-0.0051012,0.00097078,-0.0080598,0.03849,0.003365,0.019154,-0.0030941,0.087591
0.004184,0.02562,0.01432,0.040208,-0.0019496,0.026177,0.02353,0.013296,-0.0007709,0.026193,0.025594,-0.010993,-0.0036711,0.018083,0.024873,0.048796,-0.0017826,0.0051044,-0.0014524,0.044079,0.0059411,0.017165,-0.0039864,0.092715
-0.00098581,0.017723,0.0076118,0.032555,-0.0030266,0.025034,0.021533,0.0024791,-0.0079762,0.022044,0.022396,-0.031465,0.001291,0.013581,0.019797,0.051375,0.0022558,0.0062342,0.0036177,0.048385,0.0085236,0.011679,-0.0020374,0.08635
-0.0058264,0.0058478,-0.0012035,0.027645,-0.0051434,0.018182,0.017431,-0.018931,-0.013618,0.016107,0.018669,-0.063073,0.005854,0.0063153,0.010794,0.049682,0.0049329,0.0041663,0.0064563,0.048753,0.010323,0.005737,0.0030002,0.072892
-0.0081964,-0.0030545,-0.0072968,0.028135,-0.0070722,0.0096155,0.013088,-0.038377,-0.014832,0.011782,0.018476,-0.090707,0.0062007,0.00034711,0.0044195,0.046063,0.0051717,0.0015174,0.0092901,0.044716,0.010458,0.0029929,0.0096638,0.06167
-0.0076238,-0.0043303,-0.0085283,0.033301,-0.008039,0.0045635,0.010047,-0.046526,-0.012316,0.010902,0.022856,-0.102,0.0017165,-0.0019787,0.0039896,0.043598,0.0036023,0.00079863,0.014512,0.037868,0.0087907,0.0043413,0.015125,0.05914
-0.0056362,0.00068211,-0.0070453,0.039169,-0.0081846,0.005284,0.0083388,-0.044876,-0.0099265,0.012401,0.028121,-0.095954,-0.0044587,-0.0017734,0.006757,0.043508,0.0018472,0.0020269,0.021837,0.03034,0.0063818,0.0069064,0.016971,0.063892
