-9.4536e-011,-6.6175e-010,1.8386e-009,1.2097e-009,-1.9486e-010,-3.7236e-010,3.8007e-010,1.0245e-009,-4.3506e-009,-2.3595e-009,-8.4484e-009,2.2829e-008,4.3737e-009,-5.7783e-009,-3.683e-009,8.9327e-010,1.9197e-009,2.892e-009,-5.6895e-009,1.2442e-008,-1.4296e-009,4.8599e-009,-1.8772e-009,2.155e-009
-2.9056e-009,-1.8383e-008,5.0511e-008,3.3312e-008,-5.2651e-009,-1.0185e-008,1.1271e-008,2.836e-008,-1.2002e-007,-6.3856e-008,-2.337e-007,6.2768e-007,1.2105e-007,-1.536e-007,-1.0095e-007,2.5221e-008,5.2989e-008,7.9859e-008,-1.5649e-007,3.4529e-007,-3.9513e-008,1.324e-007,-5.2195e-008,6.1357e-008
-4.3093e-008,-2.4827e-007,6.7469e-007,4.4622e-007,-6.9083e-008,-1.3553e-007,1.6219e-007,3.8177e-007,-1.6092e-006,-8.3716e-007,-3.1419e-006,8.3832e-006,1.628e-006,-1.9725e-006,-1.344e-006,3.4719e-007,7.1061e-007,1.0717e-006,-2.0926e-006,4.6619e-006,-5.3087e-007,1.7493e-006,-7.0647e-007,8.5048e-007
-4.1122e-007,-2.1718e-006,5.8381e-006,3.8736e-006,-5.8616e-007,-1.1683e-006,1.5082e-006,3.3292e-006,-1.397e-005,-7.0768e-006,-2.735e-005,7.2449e-005,1.4171e-005,-1.6276e-005,-1.1579e-005,3.1067e-006,6.1673e-006,9.3102e-006,-1.8123e-005,4.0801e-005,-4.6185e-006,1.4923e-005,-6.2031e-006,7.6467e-006
-2.84e-006,-1.3831e-005,3.6785e-005,2.4496e-005,-3.6124e-006,-7.3277e-006,1.0182e-005,2.1138e-005,-8.8253e-005,-4.3299e-005,-0.00017325,0.00045525,8.9718e-005,-9.6752e-005,-7.2537e-005,2.0326e-005,3.8928e-005,5.8852e-005,-0.00011427,0.00026022,-2.924e-005,9.2312e-005,-3.9721e-005,5.0128e-005
-1.5134e-005,-6.833e-005,0.00017983,0.00012023,-1.7212e-005,-3.56e-005,5.3152e-005,0.0001041,-0.00043223,-0.00020392,-0.00085074,0.0022156,0.00043998,-0.00043988,-0.00035193,0.0001037,0.00019036,0.00028838,-0.00055891,0.0012888,-0.00014351,0.00044064,-0.00019769,0.0002553
-6.4767e-005,-0.00027241,0.00070956,0.00047644,-6.5879e-005,-0.00013919,0.0002231,0.00041357,-0.0017069,-0.00076675,-0.0033685,0.0086836,0.0017378,-0.0015822,-0.0013751,0.0004297,0.00075006,0.0011394,-0.0022056,0.0051584,-0.00056781,0.0016854,-0.00079573,0.0010509
-0.00022871,-0.00090002,0.0023206,0.0015653,-0.00020759,-0.00044909,0.00077289,0.001361,-0.0055795,-0.0023532,-0.011041,0.028128,0.0056719,-0.0045799,-0.0044408,0.0014872,0.0024443,0.0037262,-0.0072105,0.017138,-0.001859,0.0052911,-0.0026609,0.0035899
-0.00067927,-0.0025106,0.0064084,0.0043429,-0.00054721,-0.0012154,0.0022507,0.0037787,-0.015373,-0.0059602,-0.030507,0.076648,0.015567,-0.010684,-0.012065,0.0043876,0.0067088,0.010275,-0.019885,0.048174,-0.0051273,0.013832,-0.0075336,0.010367
-0.0017205,-0.0059923,0.01514,0.010309,-0.0012177,-0.0027877,0.0055806,0.0089662,-0.03615,-0.012454,-0.071969,0.17781,0.036341,-0.019631,-0.02791,0.011207,0.015704,0.024194,-0.046836,0.11617,-0.01206,0.030311,-0.018307,0.025642
-0.0037537,-0.012352,0.030883,0.021124,-0.0022939,-0.0054454,0.011887,0.018346,-0.073142,-0.021072,-0.14618,0.35372,0.072623,-0.025999,-0.055384,0.025084,0.031617,0.049074,-0.094936,0.24278,-0.024376,0.055535,-0.038556,0.054799
-0.0071048,-0.022125,0.054705,0.037572,-0.0036407,-0.0090531,0.021879,0.032557,-0.12785,-0.027085,-0.25686,0.60511,0.1244,-0.015003,-0.094587,0.049674,0.05501,0.086191,-0.16607,0.44297,-0.042488,0.083615,-0.070843,0.10171
-0.011722,-0.03456,0.0844,0.058143,-0.004787,-0.012712,0.034906,0.050254,-0.19306,-0.020076,-0.39077,0.88812,0.18174,0.037887,-0.13886,0.087701,0.082844,0.13133,-0.24985,0.70937,-0.063791,0.0982,-0.114,0.1642
-0.016906,-0.047138,0.11344,0.078225,-0.0049968,-0.014797,0.048333,0.067521,-0.25047,0.014541,-0.51285,1.1076,0.2229,0.1579,-0.17407,0.13887,0.10779,0.17332,-0.31889,1.0008,-0.081893,0.074451,-0.16083,0.22995
-0.021357,-0.05613,0.13256,0.091123,-0.0036582,-0.01371,0.058111,0.078915,-0.27538,0.088921,-0.57467,1.1469,0.22086,0.35148,-0.18354,0.19808,0.12055,0.19705,-0.33279,1.2476,-0.088315,-0.0094214,-0.19861,0.2768
-0.023684,-0.0584,0.13428,0.091249,-0.00086479,-0.0092024,0.060881,0.080312,-0.24913,0.20284,-0.5378,0.93251,0.15843,0.58576,-0.15819,0.25511,0.11497,0.19111,-0.25363,1.3788,-0.076911,-0.15399,-0.21368,0.28067
-0.023207,-0.053567,0.11811,0.077973,0.0022337,-0.0033355,0.056521,0.072021,-0.17303,0.33667,-0.40042,0.49706,0.044042,0.78522,-0.10568,0.29653,0.092989,0.15603,-0.068111,1.3584,-0.04882,-0.32551,-0.19885,0.22893
-0.020472,-0.044868,0.092466,0.057299,0.0037621,1.8046e-005,0.049052,0.059637,-0.073166,0.45465,-0.20717,-0.013561,-0.085078,0.85946,-0.05025,0.30947,0.064891,0.10655,0.19642,1.2046,-0.014114,-0.46187,-0.15898,0.13142
-0.01699,-0.037523,0.07066,0.039265,0.0021502,-0.0026029,0.044453,0.051122,0.011287,0.52038,-0.029553,-0.41305,-0.1801,0.75534,-0.019958,0.28571,0.043111,0.063974,0.4744,0.97216,0.012396,-0.50102,-0.11033,0.019524
-0.014266,-0.035206,0.06268,0.032014,-0.0027694,-0.011626,0.046424,0.051563,0.051336,0.51681,0.074473,-0.58945,-0.2107,0.50161,-0.028153,0.22461,0.033122,0.042609,0.68588,0.7074,0.019548,-0.41694,-0.072311,-0.069263
-0.012832,-0.03714,0.06854,0.036516,-0.009495,-0.023616,0.053421,0.059487,0.047175,0.45694,0.093875,-0.57699,-0.18663,0.20905,-0.063363,0.13371,0.028789,0.03999,0.77068,0.41279,0.0067895,-0.23704,-0.056526,-0.11265
-0.012119,-0.038446,0.0786,0.046097,-0.015779,-0.033394,0.059841,0.067997,0.027251,0.37581,0.065438,-0.52194,-0.15132,0.014754,-0.097168,0.02708,0.017188,0.039562,0.71389,0.056332,-0.015848,-0.025107,-0.060226,-0.1153
-0.011274,-0.034064,0.08108,0.051478,-0.020096,-0.037793,0.06081,0.070146,0.026105,0.30781,0.041628,-0.56325,-0.14855,0.0025374,-0.1055,-0.077967,-0.0098184,0.024783,0.54849,-0.37571,-0.035257,0.1596,-0.069032,-0.1015
-0.01015,-0.023382,0.0709,0.047509,-0.022454,-0.037975,0.056491,0.06414,0.05741,0.26504,0.052219,-0.72436,-0.18679,0.15521,-0.086549,-0.1651,-0.046616,-0.006218,0.33499,-0.82862,-0.044667,0.29501,-0.066944,-0.094436
-0.0094892,-0.011531,0.052683,0.036273,-0.023895,-0.038138,0.051773,0.053868,0.10398,0.23254,0.090788,-0.90699,-0.23107,0.37508,-0.06009,-0.22316,-0.075811,-0.037621,0.13201,-1.1851,-0.047521,0.39361,-0.046546,-0.099675
-0.010066,-0.0056034,0.035751,0.02428,-0.025223,-0.041557,0.05134,0.04447,0.13328,0.18297,0.13372,-0.98831,-0.23159,0.55657,-0.048898,-0.24935,-0.080576,-0.047495,-0.024444,-1.3372,-0.053021,0.46812,-0.012588,-0.10675
-0.011657,-0.0084659,0.025934,0.01655,-0.026226,-0.047453,0.054633,0.037284,0.12553,0.098364,0.16983,-0.92984,-0.16713,0.65354,-0.058544,-0.24988,-0.057588,-0.024794,-0.12382,-1.273,-0.067646,0.49842,0.022427,-0.10587
-0.012923,-0.015418,0.021491,0.012867,-0.026113,-0.051595,0.055762,0.029134,0.090455,-0.017728,0.21088,-0.79861,-0.067357,0.6896,-0.073311,-0.23743,-0.019813,0.021868,-0.17001,-1.1038,-0.090237,0.4333,0.04634,-0.10155
-0.012459,-0.017051,0.016204,0.009177,-0.024645,-0.050182,0.04892,0.016587,0.058645,-0.14506,0.27447,-0.68699,0.0053485,0.71004,-0.070983,-0.22581,0.013076,0.070171,-0.16951,-0.99973,-0.11455,0.22993,0.053182,-0.10719
-0.010036,-0.0064498,0.0059281,0.0022541,-0.022699,-0.043486,0.034472,0.00080542,0.055326,-0.26174,0.35878,-0.61505,0.00078868,0.72373,-0.042218,-0.22413,0.028298,0.099136,-0.12896,-1.0758,-0.13601,-0.10118,0.044004,-0.12461
-0.0068348,0.015152,-0.0078717,-0.0070719,-0.021643,-0.035896,0.019832,-0.012148,0.079495,-0.35661,0.43667,-0.51295,-0.082995,0.68909,0.0030809,-0.23321,0.026327,0.10092,-0.061818,-1.3147,-0.15558,-0.4848,0.024212,-0.13043
-0.004367,0.039126,-0.020442,-0.01503,-0.022128,-0.032261,0.013789,-0.016284,0.10585,-0.4312,0.47627,-0.29906,-0.19962,0.55489,0.046937,-0.246,0.015868,0.081134,0.0061718,-1.5842,-0.17683,-0.81421,0.00073612,-0.089105
-0.003103,0.055984,-0.028783,-0.01888,-0.023507,-0.033683,0.019015,-0.01137,0.10675,-0.49348,0.4684,0.02642,-0.28763,0.31554,0.080115,-0.2513,0.0036176,0.04981,0.042344,-1.7301,-0.19929,-1.0032,-0.019072,0.012853
-0.002126,0.062108,-0.034013,-0.019562,-0.024415,-0.036336,0.029448,-0.0038578,0.074585,-0.55085,0.43367,0.36655,-0.30947,0.028463,0.10856,-0.23876,-0.011209,0.012429,0.02308,-1.6689,-0.21524,-1.0186,-0.027496,0.14128
-0.00012716,0.061117,-0.039054,-0.020415,-0.023939,-0.0342,0.035092,-0.0018841,0.025957,-0.607,0.40211,0.60662,-0.26834,-0.22222,0.14454,-0.20326,-0.0332,-0.031252,-0.051215,-1.4122,-0.21383,-0.87511,-0.017179,0.22676
